starttime	seconds	ctime	dtime	ttime	wait
Sun Jun 08 21:11:54 2014	1402254714	0	56	56	56
Sun Jun 08 21:11:51 2014	1402254711	0	57	57	56
Sun Jun 08 21:11:52 2014	1402254712	0	57	57	57
Sun Jun 08 21:11:51 2014	1402254711	0	58	58	58
Sun Jun 08 21:11:54 2014	1402254714	0	59	59	59
Sun Jun 08 21:11:49 2014	1402254709	0	62	62	62
Sun Jun 08 21:11:50 2014	1402254710	0	63	63	62
Sun Jun 08 21:11:50 2014	1402254710	0	63	63	63
Sun Jun 08 21:11:51 2014	1402254711	0	64	64	63
Sun Jun 08 21:11:53 2014	1402254713	0	66	66	65
Sun Jun 08 21:11:51 2014	1402254711	0	66	66	65
Sun Jun 08 21:11:52 2014	1402254712	0	66	66	66
Sun Jun 08 21:11:51 2014	1402254711	0	66	66	65
Sun Jun 08 21:11:52 2014	1402254712	0	66	66	66
Sun Jun 08 21:11:52 2014	1402254712	0	66	66	66
Sun Jun 08 21:11:51 2014	1402254711	0	66	66	66
Sun Jun 08 21:11:53 2014	1402254713	0	66	66	66
Sun Jun 08 21:11:53 2014	1402254713	0	66	66	66
Sun Jun 08 21:11:53 2014	1402254713	0	66	66	66
Sun Jun 08 21:11:51 2014	1402254711	0	66	66	66
Sun Jun 08 21:11:52 2014	1402254712	0	66	66	66
Sun Jun 08 21:11:50 2014	1402254710	0	68	68	67
Sun Jun 08 21:11:50 2014	1402254710	0	68	68	67
Sun Jun 08 21:11:52 2014	1402254712	0	68	68	68
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	68
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	68
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	68
Sun Jun 08 21:11:50 2014	1402254710	0	69	69	68
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	68
Sun Jun 08 21:11:52 2014	1402254712	0	69	69	69
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	68
Sun Jun 08 21:11:50 2014	1402254710	0	69	69	68
Sun Jun 08 21:11:51 2014	1402254711	0	69	69	69
Sun Jun 08 21:11:50 2014	1402254710	0	69	69	69
Sun Jun 08 21:11:50 2014	1402254710	0	69	69	69
Sun Jun 08 21:11:52 2014	1402254712	0	70	70	69
Sun Jun 08 21:11:50 2014	1402254710	0	70	70	69
Sun Jun 08 21:11:51 2014	1402254711	0	70	70	69
Sun Jun 08 21:11:51 2014	1402254711	0	70	70	70
Sun Jun 08 21:11:53 2014	1402254713	0	71	71	70
Sun Jun 08 21:11:50 2014	1402254710	0	71	71	70
Sun Jun 08 21:11:50 2014	1402254710	0	71	71	71
Sun Jun 08 21:11:50 2014	1402254710	0	71	71	71
Sun Jun 08 21:11:49 2014	1402254709	0	71	71	71
Sun Jun 08 21:11:51 2014	1402254711	0	71	71	71
Sun Jun 08 21:11:53 2014	1402254713	0	72	72	71
Sun Jun 08 21:11:51 2014	1402254711	0	72	72	71
Sun Jun 08 21:11:51 2014	1402254711	0	72	72	71
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	71
Sun Jun 08 21:11:49 2014	1402254709	0	72	72	71
Sun Jun 08 21:11:51 2014	1402254711	0	72	72	71
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	71
Sun Jun 08 21:11:51 2014	1402254711	0	72	72	71
Sun Jun 08 21:11:52 2014	1402254712	0	72	72	71
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	71
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	71
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	71
Sun Jun 08 21:11:53 2014	1402254713	0	72	72	71
Sun Jun 08 21:11:53 2014	1402254713	0	72	72	70
Sun Jun 08 21:11:49 2014	1402254709	0	72	72	72
Sun Jun 08 21:11:50 2014	1402254710	0	72	72	72
Sun Jun 08 21:11:49 2014	1402254709	0	72	72	72
Sun Jun 08 21:11:51 2014	1402254711	0	73	73	72
Sun Jun 08 21:11:52 2014	1402254712	0	73	73	72
Sun Jun 08 21:11:52 2014	1402254712	0	73	73	72
Sun Jun 08 21:11:50 2014	1402254710	0	73	73	72
Sun Jun 08 21:11:53 2014	1402254713	0	73	73	73
Sun Jun 08 21:11:18 2014	1402254678	0	73	73	73
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	73
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	73
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	73
Sun Jun 08 21:11:37 2014	1402254697	0	74	74	73
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	73
Sun Jun 08 21:11:49 2014	1402254709	0	74	74	73
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	73
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	73
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:49 2014	1402254709	0	74	74	73
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	73
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	73
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	74
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	74
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	74
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	74
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	74
Sun Jun 08 21:11:52 2014	1402254712	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	74	74	74
Sun Jun 08 21:11:53 2014	1402254713	0	74	74	74
Sun Jun 08 21:11:50 2014	1402254710	0	74	74	74
Sun Jun 08 21:11:51 2014	1402254711	0	75	75	74
Sun Jun 08 21:11:53 2014	1402254713	0	75	75	74
Sun Jun 08 21:11:50 2014	1402254710	0	75	75	74
Sun Jun 08 21:11:51 2014	1402254711	0	75	75	74
Sun Jun 08 21:11:52 2014	1402254712	0	75	75	74
Sun Jun 08 21:11:50 2014	1402254710	0	75	75	74
Sun Jun 08 21:11:50 2014	1402254710	0	75	75	74
Sun Jun 08 21:11:51 2014	1402254711	0	75	75	74
Sun Jun 08 21:11:50 2014	1402254710	0	75	75	74
Sun Jun 08 21:11:53 2014	1402254713	0	75	75	74
Sun Jun 08 21:11:18 2014	1402254678	0	75	75	74
Sun Jun 08 21:11:52 2014	1402254712	0	75	75	74
Sun Jun 08 21:11:53 2014	1402254713	0	75	75	74
Sun Jun 08 21:11:37 2014	1402254697	0	75	75	75
Sun Jun 08 21:11:51 2014	1402254711	0	75	75	68
Sun Jun 08 21:11:50 2014	1402254710	0	75	75	75
Sun Jun 08 21:11:52 2014	1402254712	0	75	75	75
Sun Jun 08 21:11:49 2014	1402254709	0	75	75	75
Sun Jun 08 21:11:51 2014	1402254711	0	76	76	74
Sun Jun 08 21:11:50 2014	1402254710	0	76	76	75
Sun Jun 08 21:11:51 2014	1402254711	0	76	76	76
Sun Jun 08 21:11:49 2014	1402254709	0	76	76	76
Sun Jun 08 21:11:52 2014	1402254712	0	76	76	76
Sun Jun 08 21:11:52 2014	1402254712	0	76	76	76
Sun Jun 08 21:11:50 2014	1402254710	0	77	77	76
Sun Jun 08 21:11:49 2014	1402254709	0	77	77	76
Sun Jun 08 21:11:52 2014	1402254712	0	77	77	76
Sun Jun 08 21:11:50 2014	1402254710	0	77	77	76
Sun Jun 08 21:11:49 2014	1402254709	0	77	77	76
Sun Jun 08 21:11:51 2014	1402254711	0	77	77	76
Sun Jun 08 21:11:50 2014	1402254710	0	77	77	76
Sun Jun 08 21:11:53 2014	1402254713	0	77	77	76
Sun Jun 08 21:11:52 2014	1402254712	0	77	77	76
Sun Jun 08 21:11:52 2014	1402254712	0	77	77	76
Sun Jun 08 21:11:51 2014	1402254711	0	77	77	76
Sun Jun 08 21:11:52 2014	1402254712	0	77	77	77
Sun Jun 08 21:11:53 2014	1402254713	0	77	77	76
Sun Jun 08 21:11:53 2014	1402254713	0	77	77	76
Sun Jun 08 21:11:49 2014	1402254709	0	77	77	77
Sun Jun 08 21:11:52 2014	1402254712	0	77	77	77
Sun Jun 08 21:11:51 2014	1402254711	0	77	77	77
Sun Jun 08 21:11:49 2014	1402254709	0	77	77	77
Sun Jun 08 21:11:51 2014	1402254711	0	77	77	77
Sun Jun 08 21:11:49 2014	1402254709	0	77	77	77
Sun Jun 08 21:11:52 2014	1402254712	0	78	78	77
Sun Jun 08 21:11:49 2014	1402254709	0	78	78	76
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	77
Sun Jun 08 21:11:53 2014	1402254713	0	78	78	77
Sun Jun 08 21:11:49 2014	1402254709	0	78	78	77
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	78
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	78
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	78
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	77
Sun Jun 08 21:11:50 2014	1402254710	0	78	78	78
Sun Jun 08 21:11:51 2014	1402254711	0	79	79	78
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	78
Sun Jun 08 21:11:50 2014	1402254710	0	79	79	78
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	78
Sun Jun 08 21:11:37 2014	1402254697	0	79	79	78
Sun Jun 08 21:11:50 2014	1402254710	0	79	79	79
Sun Jun 08 21:11:50 2014	1402254710	0	79	79	79
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	79
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	79
Sun Jun 08 21:11:49 2014	1402254709	0	79	79	79
Sun Jun 08 21:11:49 2014	1402254709	0	79	79	79
Sun Jun 08 21:11:49 2014	1402254709	0	79	79	79
Sun Jun 08 21:11:49 2014	1402254709	0	79	79	79
Sun Jun 08 21:11:50 2014	1402254710	0	79	79	79
Sun Jun 08 21:11:54 2014	1402254714	0	79	79	79
Sun Jun 08 21:11:51 2014	1402254711	0	79	79	79
Sun Jun 08 21:11:53 2014	1402254713	0	79	79	79
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	79
Sun Jun 08 21:11:51 2014	1402254711	0	79	79	79
Sun Jun 08 21:11:52 2014	1402254712	0	79	79	79
Sun Jun 08 21:11:53 2014	1402254713	0	79	79	79
Sun Jun 08 21:11:51 2014	1402254711	0	79	79	79
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	79
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	79
Sun Jun 08 21:11:52 2014	1402254712	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	79
Sun Jun 08 21:11:53 2014	1402254713	0	80	80	79
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	79
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	79
Sun Jun 08 21:11:53 2014	1402254713	0	80	80	79
Sun Jun 08 21:11:51 2014	1402254711	0	80	80	79
Sun Jun 08 21:11:52 2014	1402254712	0	80	80	79
Sun Jun 08 21:11:51 2014	1402254711	0	80	80	79
Sun Jun 08 21:11:53 2014	1402254713	0	80	80	79
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	79
Sun Jun 08 21:11:50 2014	1402254710	0	80	80	80
Sun Jun 08 21:11:49 2014	1402254709	0	80	80	80
Sun Jun 08 21:11:53 2014	1402254713	0	80	80	80
Sun Jun 08 21:11:54 2014	1402254714	0	80	80	80
Sun Jun 08 21:11:49 2014	1402254709	0	81	81	80
Sun Jun 08 21:11:53 2014	1402254713	0	81	81	80
Sun Jun 08 21:11:52 2014	1402254712	0	81	81	81
Sun Jun 08 21:11:53 2014	1402254713	0	81	81	80
Sun Jun 08 21:11:51 2014	1402254711	0	81	81	81
Sun Jun 08 21:11:52 2014	1402254712	0	81	81	81
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	81
Sun Jun 08 21:11:50 2014	1402254710	0	82	82	81
Sun Jun 08 21:11:37 2014	1402254697	0	82	82	81
Sun Jun 08 21:11:54 2014	1402254714	0	82	82	82
Sun Jun 08 21:11:50 2014	1402254710	0	82	82	79
Sun Jun 08 21:11:50 2014	1402254710	0	82	82	81
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	81
Sun Jun 08 21:11:49 2014	1402254709	0	82	82	81
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	81
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	81
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	81
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	79
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	81
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	82
Sun Jun 08 21:11:49 2014	1402254709	0	82	82	81
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	82
Sun Jun 08 21:11:50 2014	1402254710	0	82	82	81
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	81
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	82
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	82
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	81
Sun Jun 08 21:11:53 2014	1402254713	0	82	82	82
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:37 2014	1402254697	0	82	82	81
Sun Jun 08 21:11:49 2014	1402254709	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:51 2014	1402254711	0	82	82	82
Sun Jun 08 21:11:52 2014	1402254712	0	82	82	82
Sun Jun 08 21:11:53 2014	1402254713	0	83	83	81
Sun Jun 08 21:11:18 2014	1402254678	0	83	83	83
Sun Jun 08 21:11:53 2014	1402254713	0	83	83	82
Sun Jun 08 21:11:52 2014	1402254712	0	83	83	83
Sun Jun 08 21:11:49 2014	1402254709	0	83	83	82
Sun Jun 08 21:11:48 2014	1402254708	0	83	83	82
Sun Jun 08 21:11:37 2014	1402254697	0	83	83	82
Sun Jun 08 21:11:53 2014	1402254713	0	83	83	83
Sun Jun 08 21:11:53 2014	1402254713	0	84	84	83
Sun Jun 08 21:11:50 2014	1402254710	0	84	84	83
Sun Jun 08 21:11:51 2014	1402254711	0	84	84	84
Sun Jun 08 21:11:53 2014	1402254713	0	84	84	84
Sun Jun 08 21:11:51 2014	1402254711	0	84	84	84
Sun Jun 08 21:11:52 2014	1402254712	0	84	84	81
Sun Jun 08 21:11:49 2014	1402254709	0	84	84	84
Sun Jun 08 21:11:51 2014	1402254711	0	84	84	84
Sun Jun 08 21:11:53 2014	1402254713	0	84	84	84
Sun Jun 08 21:11:51 2014	1402254711	0	84	84	84
Sun Jun 08 21:11:52 2014	1402254712	0	84	84	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	84
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	84
Sun Jun 08 21:11:37 2014	1402254697	0	85	85	84
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	84
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	85
Sun Jun 08 21:11:52 2014	1402254712	0	85	85	85
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:52 2014	1402254712	0	85	85	84
Sun Jun 08 21:11:37 2014	1402254697	0	85	85	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	84
Sun Jun 08 21:11:52 2014	1402254712	0	85	85	84
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	84
Sun Jun 08 21:11:50 2014	1402254710	0	85	85	84
Sun Jun 08 21:11:50 2014	1402254710	0	85	85	84
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	84
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:52 2014	1402254712	0	85	85	84
Sun Jun 08 21:11:18 2014	1402254678	0	85	85	84
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	85
Sun Jun 08 21:11:50 2014	1402254710	0	85	85	84
Sun Jun 08 21:11:49 2014	1402254709	0	85	85	85
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	85
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	85
Sun Jun 08 21:11:51 2014	1402254711	0	85	85	85
Sun Jun 08 21:11:53 2014	1402254713	0	85	85	85
Sun Jun 08 21:11:49 2014	1402254709	0	86	86	85
Sun Jun 08 21:11:50 2014	1402254710	0	86	86	85
Sun Jun 08 21:11:52 2014	1402254712	0	86	86	85
Sun Jun 08 21:11:49 2014	1402254709	0	86	86	85
Sun Jun 08 21:11:49 2014	1402254709	0	86	86	85
Sun Jun 08 21:11:53 2014	1402254713	0	86	86	86
Sun Jun 08 21:11:51 2014	1402254711	0	86	86	86
Sun Jun 08 21:11:36 2014	1402254696	0	86	86	86
Sun Jun 08 21:11:51 2014	1402254711	0	86	86	86
Sun Jun 08 21:11:36 2014	1402254696	0	87	87	86
Sun Jun 08 21:11:54 2014	1402254714	0	87	87	86
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	86
Sun Jun 08 21:11:52 2014	1402254712	0	87	87	86
Sun Jun 08 21:11:37 2014	1402254697	0	87	87	86
Sun Jun 08 21:11:49 2014	1402254709	0	87	87	86
Sun Jun 08 21:11:48 2014	1402254708	0	87	87	86
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:37 2014	1402254697	0	87	87	87
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:53 2014	1402254713	0	87	87	87
Sun Jun 08 21:11:51 2014	1402254711	0	87	87	87
Sun Jun 08 21:11:36 2014	1402254696	0	87	87	87
Sun Jun 08 21:11:48 2014	1402254708	0	87	87	87
Sun Jun 08 21:11:52 2014	1402254712	0	87	87	87
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:54 2014	1402254714	0	87	87	87
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:49 2014	1402254709	0	87	87	85
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:50 2014	1402254710	0	87	87	87
Sun Jun 08 21:11:37 2014	1402254697	0	87	87	87
Sun Jun 08 21:11:37 2014	1402254697	0	87	87	87
Sun Jun 08 21:11:36 2014	1402254696	0	87	87	87
Sun Jun 08 21:11:36 2014	1402254696	0	88	88	87
Sun Jun 08 21:11:49 2014	1402254709	0	88	88	87
Sun Jun 08 21:11:50 2014	1402254710	0	88	88	87
Sun Jun 08 21:11:52 2014	1402254712	0	88	88	87
Sun Jun 08 21:11:52 2014	1402254712	0	88	88	87
Sun Jun 08 21:11:50 2014	1402254710	0	88	88	87
Sun Jun 08 21:11:53 2014	1402254713	0	88	88	87
Sun Jun 08 21:11:52 2014	1402254712	0	88	88	88
Sun Jun 08 21:11:50 2014	1402254710	0	88	88	88
Sun Jun 08 21:11:52 2014	1402254712	0	88	88	88
Sun Jun 08 21:11:37 2014	1402254697	0	88	88	88
Sun Jun 08 21:11:53 2014	1402254713	0	88	88	87
Sun Jun 08 21:11:49 2014	1402254709	0	88	88	88
Sun Jun 08 21:11:50 2014	1402254710	0	89	89	88
Sun Jun 08 21:11:49 2014	1402254709	0	89	89	88
Sun Jun 08 21:11:37 2014	1402254697	0	89	89	88
Sun Jun 08 21:11:51 2014	1402254711	0	89	89	89
Sun Jun 08 21:11:49 2014	1402254709	0	89	89	89
Sun Jun 08 21:11:52 2014	1402254712	0	89	89	89
Sun Jun 08 21:11:53 2014	1402254713	0	89	89	89
Sun Jun 08 21:11:53 2014	1402254713	0	89	89	89
Sun Jun 08 21:11:52 2014	1402254712	0	90	90	89
Sun Jun 08 21:11:49 2014	1402254709	0	90	90	89
Sun Jun 08 21:11:48 2014	1402254708	0	90	90	89
Sun Jun 08 21:11:49 2014	1402254709	0	90	90	84
Sun Jun 08 21:11:52 2014	1402254712	0	90	90	89
Sun Jun 08 21:11:37 2014	1402254697	0	90	90	89
Sun Jun 08 21:11:49 2014	1402254709	0	90	90	89
Sun Jun 08 21:12:07 2014	1402254727	0	90	90	90
Sun Jun 08 21:12:05 2014	1402254725	0	90	90	89
Sun Jun 08 21:11:48 2014	1402254708	0	90	90	89
Sun Jun 08 21:11:53 2014	1402254713	0	90	90	90
Sun Jun 08 21:11:37 2014	1402254697	0	90	90	89
Sun Jun 08 21:11:53 2014	1402254713	0	90	90	90
Sun Jun 08 21:12:05 2014	1402254725	0	90	90	90
Sun Jun 08 21:11:52 2014	1402254712	0	90	90	88
Sun Jun 08 21:11:52 2014	1402254712	0	90	90	90
Sun Jun 08 21:12:06 2014	1402254726	0	90	90	90
Sun Jun 08 21:11:48 2014	1402254708	0	90	90	90
Sun Jun 08 21:11:53 2014	1402254713	0	90	90	90
Sun Jun 08 21:10:57 2014	1402254657	0	90	90	90
Sun Jun 08 21:11:52 2014	1402254712	0	90	90	90
Sun Jun 08 21:11:49 2014	1402254709	0	90	90	90
Sun Jun 08 21:11:37 2014	1402254697	0	90	90	90
Sun Jun 08 21:11:48 2014	1402254708	0	90	90	90
Sun Jun 08 21:11:52 2014	1402254712	0	91	91	90
Sun Jun 08 21:11:49 2014	1402254709	0	91	91	90
Sun Jun 08 21:11:37 2014	1402254697	0	91	91	90
Sun Jun 08 21:11:48 2014	1402254708	0	91	91	90
Sun Jun 08 21:12:06 2014	1402254726	0	91	91	90
Sun Jun 08 21:11:36 2014	1402254696	0	91	91	90
Sun Jun 08 21:11:37 2014	1402254697	0	91	91	90
Sun Jun 08 21:10:57 2014	1402254657	0	91	91	90
Sun Jun 08 21:10:48 2014	1402254648	0	91	91	90
Sun Jun 08 21:11:38 2014	1402254698	0	91	91	91
Sun Jun 08 21:11:36 2014	1402254696	0	91	91	91
Sun Jun 08 21:11:49 2014	1402254709	0	91	91	91
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	91
Sun Jun 08 21:11:50 2014	1402254710	0	92	92	91
Sun Jun 08 21:11:18 2014	1402254678	0	92	92	91
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	91
Sun Jun 08 21:11:48 2014	1402254708	0	92	92	92
Sun Jun 08 21:11:37 2014	1402254697	0	92	92	92
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	91
Sun Jun 08 21:11:52 2014	1402254712	0	92	92	92
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	91
Sun Jun 08 21:11:52 2014	1402254712	0	92	92	92
Sun Jun 08 21:12:07 2014	1402254727	0	92	92	92
Sun Jun 08 21:11:36 2014	1402254696	0	92	92	92
Sun Jun 08 21:12:05 2014	1402254725	0	92	92	92
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	92
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	92
Sun Jun 08 21:12:05 2014	1402254725	0	92	92	92
Sun Jun 08 21:11:49 2014	1402254709	0	92	92	92
Sun Jun 08 21:11:37 2014	1402254697	0	92	92	91
Sun Jun 08 21:11:54 2014	1402254714	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:51 2014	1402254711	0	93	93	75
Sun Jun 08 21:11:52 2014	1402254712	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:12:07 2014	1402254727	0	93	93	93
Sun Jun 08 21:11:54 2014	1402254714	0	93	93	92
Sun Jun 08 21:11:36 2014	1402254696	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:52 2014	1402254712	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:49 2014	1402254709	0	93	93	92
Sun Jun 08 21:11:48 2014	1402254708	0	93	93	92
Sun Jun 08 21:11:54 2014	1402254714	0	93	93	93
Sun Jun 08 21:11:53 2014	1402254713	0	93	93	93
Sun Jun 08 21:11:53 2014	1402254713	0	93	93	93
Sun Jun 08 21:12:05 2014	1402254725	0	93	93	93
Sun Jun 08 21:11:52 2014	1402254712	0	93	93	93
Sun Jun 08 21:11:36 2014	1402254696	0	93	93	92
Sun Jun 08 21:11:37 2014	1402254697	0	94	94	93
Sun Jun 08 21:11:48 2014	1402254708	0	94	94	93
Sun Jun 08 21:11:49 2014	1402254709	0	94	94	92
Sun Jun 08 21:11:48 2014	1402254708	0	94	94	93
Sun Jun 08 21:11:53 2014	1402254713	0	94	94	94
Sun Jun 08 21:11:36 2014	1402254696	0	94	94	92
Sun Jun 08 21:11:36 2014	1402254696	0	94	94	94
Sun Jun 08 21:11:36 2014	1402254696	0	94	94	94
Sun Jun 08 21:11:37 2014	1402254697	0	95	95	94
Sun Jun 08 21:11:50 2014	1402254710	0	95	95	94
Sun Jun 08 21:11:37 2014	1402254697	0	95	95	94
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	94
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	94
Sun Jun 08 21:12:05 2014	1402254725	0	95	95	95
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	94
Sun Jun 08 21:11:49 2014	1402254709	0	95	95	94
Sun Jun 08 21:11:50 2014	1402254710	0	95	95	94
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	94
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	95
Sun Jun 08 21:11:54 2014	1402254714	0	95	95	95
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	94
Sun Jun 08 21:12:07 2014	1402254727	0	95	95	95
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	95
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	95
Sun Jun 08 21:11:48 2014	1402254708	0	95	95	95
Sun Jun 08 21:11:53 2014	1402254713	0	95	95	95
Sun Jun 08 21:11:37 2014	1402254697	0	95	95	95
